ECM\Algoritmo,Beeman,GP,VelocityVerlet
1.0E-6,7.547490125519151E-13,2.5695298876177858E-12,1.0892445749393248E-10
1.0E-6
Analytic,Beeman,Gear Predictor,VelocityVerlet
0.9648661470888065,0.9648650291141124,0.9648642051343559,0.964861719191592
0.9645469057288145,0.9645457856249431,0.9645449572013665,0.9645424578286196
0.9642263321459054,0.9642252099144429,0.9642243770491812,0.9642218642532748
0.9639044269883122,0.9639033026308493,0.9639024653260444,0.9638999391138264
0.9635811909060782,0.9635800644242078,0.9635792226820058,0.963576683060356
0.9632566245510544,0.9632554959463719,0.9632546497689267,0.963252096744752
0.9629307285768995,0.9629295978510038,0.9629287472404734,0.9629261808207096
0.9626035036390779,0.9626023707935716,0.9626015157521202,0.9625989359437294
0.9622749503948586,0.9622738154313466,0.9622729559611453,0.9622703627711181
0.9619450695033143,0.9619439324234033,0.961943068526628,0.9619404619619847
0.96161386162532,0.9616127224306225,0.9616118541094555,0.9616092341772415
0.961281327423552,0.9612801861156769,0.9612793133723101,0.9612766800796015
0.9609474675624866,0.960946324143047,0.9609454469796809,0.9609428003335801
0.9606122827083986,0.9606111371790175,0.9606102555978454,0.9606075956054836
0.9602757735293604,0.9602746258916662,0.9602737398948876,0.9602710665634243
0.9599379406952407,0.9599367909508553,0.9599359005406866,0.9599332138773082
0.9595987848777038,0.9595976330282567,0.9595967382069119,0.9595940382188356
0.9592583067502068,0.9592571527973295,0.9592562535670326,0.9592535402615004
0.9589165069880008,0.9589153509333269,0.9589144472963068,0.9589117206805902
0.9585733862681273,0.9585722281132946,0.9585713200717858,0.9585685801531828
0.9582289452694185,0.9582277850160668,0.9582268725723102,0.9582241193581479
0.9578831846724958,0.9578820223222665,0.9578811054785097,0.957878338976142
0.9575361051597678,0.9575349407143088,0.9575340194728031,0.9575312396896124
0.9571877074154304,0.9571865408763898,0.957185615239393,0.9571828221827904
0.9568379921254639,0.9568368234944934,0.9568358934642699,0.9568330871416934
0.9564869599776336,0.9564857892563882,0.956484854835207,0.9564820352541216
0.9561346116614872,0.956133438851624,0.9561325000417614,0.9561296672096603
0.9557809478683539,0.9557797729715335,0.9557788297752703,0.9557759836996751
0.9554259692913433,0.9554247923092292,0.955423844728852,0.9554209854173112
0.9550696766253445,0.9550684975596032,0.9550675455974041,0.9550646730574955
0.9547120705670239,0.9547108894193242,0.9547099330776028,0.9547070473169303
0.9543531518148252,0.9543519685868397,0.9543510078679,0.9543481088940953
0.9539929210689666,0.9539917357623696,0.9539907706685218,0.9539878584892449
0.9536313790314414,0.9536301916479113,0.9536292221814698,0.9536262968044098
0.9532685264060151,0.9532673369472334,0.9532663631105198,0.9532634245433902
0.9529043638982247,0.9529031723658741,0.9529021941612161,0.9528992424117609
0.9525388922153782,0.9525376986111462,0.952536716040876,0.9525337511168641
0.9521721120665523,0.9521709163921273,0.9521699294585846,0.952166951367815
0.9518040241625911,0.9518028264196662,0.9518018351251947,0.9517988438754923
0.9514346292161062,0.9514334294063765,0.9514324337533261,0.951429429352544
0.9510639279414735,0.9510627260666366,0.9510617260573642,0.9510587085133821
0.9506919210548336,0.950690717116591,0.9506897127534578,0.9506866820741835
0.9503186092740894,0.9503174032741455,0.9503163945595177,0.9503133507528867
0.9499439933189056,0.9499427852589661,0.9499417721952176,0.9499387152691936
0.9495680739107066,0.9495668637924813,0.9495658463819915,0.949562776344563
0.9491908517726765,0.949189639597878,0.9491886178430301,0.9491855347022164
0.9488123276297559,0.9488111134001002,0.9488100873032843,0.9488069910671298
0.9484325022086425,0.9484312859258475,0.9484302554894602,0.9484271461660367
0.948051376237789,0.9480501579035759,0.9480491231300175,0.9480460007274258
0.9476689504474016,0.9476677300634937,0.947666690955172,0.9476635554815384
0.9472852255694388,0.9472840031375633,0.9472829596968917,0.9472798111603703
0.9469002023376107,0.9468989778594968,0.9468979300888939,0.946894768497667
0.946513881487377,0.9465126549647579,0.9465116028666468,0.9465084282289234
0.9461262637559459,0.9461250351905569,0.9461239787673676,0.9461207910913836
0.9457373498822729,0.9457361192758521,0.9457350585300203,0.9457318578240393
0.9453471406070594,0.9453459079613477,0.9453448428953143,0.9453416291676272
0.9449556366727515,0.9449544019894934,0.9449533326057049,0.944950105864629
0.9445628388235386,0.9445616021044803,0.9445605284053895,0.9445572886592701
0.9441687478053524,0.9441675090522439,0.9441664310403084,0.9441631782975168
0.9437733643658648,0.9437721235804563,0.9437710412581414,0.9437677755270782
0.943376689254487,0.9433754464385352,0.9433743598083094,0.9433710810974004
0.9429787232223691,0.9429774783776321,0.9429763874419701,0.9429730957596697
0.9425794670223973,0.942578220150637,0.9425771249120185,0.9425738202668064
0.9421789214091929,0.9421776725121724,0.9421765729730839,0.9421732553734682
0.941777087139112,0.941775836218598,0.9417747323815308,0.9417714018360469
0.9413739649702434,0.941372712028005,0.9413716038954566,0.941368260412666
0.9409695556624069,0.9409683007002162,0.9409671882746898,0.9409638318631802
0.9405638599771524,0.9405626029967841,0.9405614862807887,0.9405581169491758
0.9401568786777591,0.9401556196809907,0.9401544986770404,0.9401511164339676
0.9397486125292331,0.9397473515178449,0.9397462262284598,0.9397428310825972
0.9393390622983071,0.9393377992740829,0.9393366697017872,0.9393332616618301
0.938928228753438,0.9389269637181641,0.9389258298654884,0.9389224089401608
0.9385161126648061,0.9385148456202713,0.9385137074897528,0.9385102736878053
0.9381027148043144,0.9381014457523108,0.9381003033464919,0.9380968566767006
0.9376880359455859,0.9376867648879078,0.9376856182093355,0.9376821586805043
0.9372720768639637,0.9372708038024101,0.9372696528536368,0.9372661804746006
0.9368548383365082,0.9368535632728775,0.9368524080564629,0.9368489228360765
0.9364363211419966,0.9364350440780923,0.9364338845965997,0.9364303865437467
0.9360165260609217,0.9360152469985491,0.9360140832545489,0.9360105723781407
0.9355954538754899,0.9355941728164582,0.9355930048125248,0.9355894811214995
0.9351731053696204,0.9351718223157404,0.9351706500544553,0.9351671135577772
0.9347494813289435,0.9347481962820299,0.9347470197659793,0.93474347047264
0.9343245825407993,0.9343232955026685,0.9343221147344445,0.9343185526534604
0.9338984097942364,0.9338971207667078,0.9338959357489078,0.9338923608893247
0.9334709638800106,0.9334696728649067,0.9334684836001336,0.933464895971022
0.9330422455905834,0.9330409525897293,0.9330397590805912,0.9330361586910495
0.9326122557201204,0.9326109607353441,0.9326097629844552,0.9326061498436075
0.9321809950644903,0.9321796980976226,0.9321784961076024,0.9321748702245997
0.9317484644212637,0.9317471654741384,0.9317459592476109,0.9317423206316303
0.9313146645897111,0.931313363664164,0.9313121532037602,0.9313085018640056
0.9308795963708016,0.930878293468671,0.9308770787770274,0.9308734147227297
0.9304432605672025,0.9304419556903313,0.9304407367700878,0.9304370600105041
0.9300056579832761,0.9300043511335084,0.9300031279873127,0.9299994385317263
0.9295667894250803,0.9295654806042636,0.9295642532347671,0.9295605510924879
0.9291266557003658,0.9291253449103494,0.9291241133202113,0.9291203985005754
0.9286852576185752,0.9286839448612112,0.928682709053095,0.9286789815654646
0.9282425959908417,0.9282412812679866,0.9282400412445597,0.928236301098324
0.9277986716299873,0.9277973549434987,0.927796110707437,0.9277923579120099
0.927353485350522,0.9273521667022607,0.9273509182562422,0.9273471528210673
0.9269070379686418,0.9269057173604714,0.9269044647071818,0.9269006866417266
0.9264593303022277,0.9264580077360148,0.9264567508781444,0.9264529601919026
0.9260103631708443,0.9260090386484586,0.9260077775887018,0.9260039742911946
0.9255601373957378,0.9255588109190509,0.9255575456601098,0.9255537297608833
0.9251086537998354,0.925107325370722,0.925106055915303,0.9251022274239299
0.9246559132077433,0.9246545828280802,0.9246533091788952,0.9246494681049755
0.9242019164457456,0.9242005841174137,0.9241993062771797,0.9241954526303382
0.9237466643418027,0.9237453300666835,0.9237440480381246,0.9237401818280125
0.9232901577255501,0.9232888215055277,0.9232875352913732,0.9232836565276674
0.9228323974282964,0.9228310592652618,0.9228297688682432,0.9228258775606474
0.9223733842830228,0.9223720441788644,0.9223707496017226,0.922366845759967
0.9219131191243811,0.9219117770809931,0.9219104783264717,0.9219065619603134
0.9214516027886919,0.9214502588079714,0.9214489558788189,0.921445026998039
0.9209888361139439,0.9209874901977894,0.9209861830967616,0.9209822417111676
0.9205248199397924,0.9205234720901055,0.9205221608199634,0.9205182069393889
0.9200595551075573,0.9200582053262425,0.9200568898897513,0.9200529235240562
0.919593042460222,0.9195916907491857,0.9195903711491173,0.9195863923081867
0.919125282842432,0.9191239292035844,0.9191226054427151,0.9191186141364615
0.9186562771004935,0.9186549215357469,0.9186535936168587,0.9186495898552193
0.9181860260823718,0.9181846685936417,0.9181833365195216,0.9181793203124597
0.9177145306376899,0.9177131712268933,0.9177118350003342,0.9177078063578396
0.9172417916177271,0.9172404302867847,0.9172390899105844,0.9172350488426716
0.9167678098754174,0.9167664466262517,0.9167651021032143,0.9167610486199238
0.916292586265348,0.9162912210998847,0.9162898724328187,0.9162858065442172
0.9158161216437586,0.9158147545639257,0.915813401755645,0.915809323471825
0.9153384168685388,0.9153370478762679,0.9153356909295911,0.9153316002606716
0.9148594727992273,0.9148581018964529,0.9148567408142042,0.9148526377703283
0.9143792902970103,0.914377917485668,0.9143765522706778,0.9143724368620162
0.91389787022472,0.913896495506749,0.9138951261618523,0.9138909983986001
0.9134152134468334,0.9134138368241751,0.9134124633522122,0.91340832324459
0.9129313208294704,0.9129299423040688,0.9129285647078864,0.9129244122661406
0.9124461932403926,0.9124448128141954,0.9124434310966437,0.9124392663310458
0.9119598315490018,0.9119584492239581,0.9119570633878936,0.9119528863087422
0.9114722366263384,0.9114708524044008,0.9114694624526851,0.9114652730703029
0.91098340934508,0.9109820232282038,0.910980629163703,0.9109764274884384
0.9104933505795401,0.9104919625696826,0.9104905643952689,0.9104863504374969
0.9100020612056663,0.9100006713047877,0.9099992690233378,0.9099950427934582
0.9095095421010388,0.9095081503111023,0.9095067439254988,0.9095025054339368
0.9090157941448697,0.9090144004678405,0.9090129899809707,0.9090087392381769
0.908520818218,0.9085194226558463,0.9085180080706035,0.9085137450870545
0.9080246152028996,0.9080232177575914,0.9080217990768744,0.9080175238630707
0.9075271859836649,0.9075257866571759,0.9075243638838876,0.9075200764503569
0.9070285314460179,0.9070271302403241,0.907025703377374,0.9070214037346661
0.9065286524773044,0.906527249394384,0.9065258184446852,0.9065215066033787
0.9060275499664919,0.9060261450083258,0.9060247099747981,0.906020385945496
0.9055252248041695,0.9055238179727415,0.9055223788583092,0.9055180426516395
0.9050216778825452,0.9050202691798415,0.9050188259874348,0.9050144776140506
0.9045169100954449,0.9045154995234547,0.9045140522560076,0.9045096917265877
0.9040109223383105,0.9040095098990255,0.904008058559478,0.9040036858847259
0.9035037155081992,0.9035023012036123,0.903500845794911,0.9034964609855552
0.902995290503781,0.9029938743358894,0.9029924148609834,0.9029880179277783
0.902485648225338,0.9024842301961418,0.9024827666579867,0.9024783576117101
0.9019747895747623,0.9019733696862627,0.901971902087819,0.9019674809392767
0.9014627154555547,0.9014612937097559,0.90145982205399,0.9014553888140108
0.9009494267728235,0.9009480031717328,0.9009465274616147,0.900942082141054
0.9004349244332823,0.9004334989789095,0.900432019217416,0.9004275618271521
0.899919209345249,0.8999177820396066,0.8999162982297183,0.8999118287806562
0.8994022824186445,0.8994008532637473,0.8993993654084502,0.8993948839115192
0.8988841445649898,0.8988827135628553,0.8988812216651414,0.8988767281312956
0.8983647966974068,0.8983633638500544,0.8983618679129202,0.898357362353139
0.8978442397306141,0.8978428050400662,0.8978413050665137,0.8978367874918012
0.8973224745809278,0.8973210380492098,0.8973195340422453,0.8973150044636302
0.8967995021662586,0.8967980637953982,0.8967965557580336,0.8967920141865697
0.8962753234061105,0.8962738831981383,0.896272371133391,0.8962678175801566
0.8957499392215793,0.8957484971785274,0.8957469810894201,0.8957424155655188
0.8952233505353516,0.895221906659255,0.8952203865488151,0.8952158090653757
0.8946955582717024,0.8946941125645991,0.8946925884358585,0.8946879990040338
0.8941665633564941,0.8941651158204246,0.8941635876764208,0.8941589863073897
0.8936363667171748,0.8936349173541819,0.8936333851979574,0.8936287719029212
0.8931049692827766,0.8931035180949061,0.8931019819295085,0.8930973567196941
0.8925723719839143,0.892570918973215,0.8925693788016965,0.8925647416883552
0.8920385757527837,0.8920371209213054,0.8920355767467242,0.8920309277411331
0.89150358152316,0.891502124872955,0.8915005766983748,0.8914959158118353
0.8909673902303966,0.8909659317635211,0.8909643795920094,0.8909597068358461
0.8904300028114231,0.8904285425299349,0.8904269863645644,0.8904223017501285
0.8898914202047435,0.889889958110704,0.8898883979545523,0.8898837014932175
0.8893516433504358,0.8893501794459073,0.8893486153020581,0.8893439070052241
0.8888106731901491,0.8888092074771972,0.8888076393487385,0.8888029192278285
0.8882685106671027,0.8882670431477958,0.8882654710378203,0.8882607391042829
0.8877251567260843,0.8877236874024937,0.8877221113140991,0.887717367579407
0.8871806123134489,0.8871791411876475,0.8871775611239371,0.8871728055995866
0.8866348783771165,0.8866334054511797,0.886631821415262,0.886627054112775
0.8860879558665713,0.8860864811425773,0.886084893137565,0.8860801140684869
0.8855398457328592,0.885538369212889,0.8855367772419005,0.885531986417801
0.8849905489285872,0.8849890706147244,0.8849874746808826,0.8849826721133565
0.8844400664079209,0.8844385863022506,0.8844369864086835,0.8844321721093502
0.8838883991265839,0.883886917231194,0.883885313381035,0.8838804873615367
0.8833355480418552,0.8833340643588371,0.8833324565552239,0.8833276188272271
0.882781514112568,0.8827800286440144,0.8827784168900901,0.8827735674652867
0.8822262982991089,0.8822248110471153,0.8822231953460294,0.8822183342361324
0.881669901563415,0.8816684125300793,0.8816667928849841,0.8816619201017343
0.8811123248689728,0.881110834056396,0.8811092104704484,0.8811043260256102
0.8805535691808173,0.8805520765911021,0.8805504490674653,0.8805455529728266
0.879993635465529,0.879992141100781,0.8799905096426226,0.8799856019099952
0.8794325246912339,0.8794310285535618,0.8794293931640539,0.8794244738052731
0.8788702378276008,0.8788687399191137,0.8788671006014356,0.8788621696283615
0.8783067758458397,0.8783052761686517,0.8783036329259846,0.8782986903505008
0.8777421397187009,0.8777406382749269,0.8777389911104588,0.8777340369444732
0.8771763304204726,0.8771748272122304,0.8771731761291545,0.8771682103845989
0.87660934892698,0.8766078439563899,0.8766061889579024,0.8766012116467331
0.8760411962155832,0.8760396894847678,0.8760380305740713,0.8760330417082681
0.8754718732651758,0.875470364776261,0.875468701956562,0.8754637015481271
0.8749013810561832,0.8748998708112957,0.8748982040858072,0.8748931921467681
0.874329720570561,0.8743282085718317,0.8743265379437691,0.8743215144861768
0.8737568927917931,0.8737553790413541,0.8737537045139401,0.8737486695498698
0.8731828987048909,0.8731813832048765,0.8731797047813379,0.8731746583228888
0.8726077392963906,0.8726062220489389,0.8726045397325071,0.8725994817918004
0.8720314155543525,0.8720298965616031,0.8720282103555146,0.8720231409446962
0.8714539284683587,0.8714524077324537,0.8714507176399502,0.8714456367711896
0.8708752790295119,0.8708737565525958,0.8708720625769234,0.8708669702624133
