time,velocity
100.00000000219612,6.564620585761536
100.00000000219612,9.399792916787822
100.00000000219612,13.683755743691666
100.00000000219612,5.033268721090508
100.00000000219612,7.182691071338545
100.00000000219612,6.547657948459613
100.00000000219612,13.450113743545232
100.00000000219612,6.894617229546386
100.00000000219612,13.460144149501255
100.00000000219612,16.773387806610664
100.00000000219612,17.05634358345664
100.00000000219612,15.268279163866476
100.00000000219612,14.670088523626266
100.00000000219612,6.399599583887272
100.00000000219612,4.841273643450251
100.00000000219612,4.0149671745757445
100.00000000219612,7.996609144701744
100.00000000219612,4.975279172917914
100.00000000219612,19.589224161672576
100.00000000219612,3.445820661323029
100.00000000219612,7.899004568723564
100.00000000219612,3.439461681625545
100.00000000219612,11.390010672236594
100.00000000219612,7.373760504797192
100.00000000219612,8.482634604330514
100.00000000219612,8.26825560002567
100.00000000219612,6.296272555697398
100.00000000219612,3.9605147287354985
100.00000000219612,6.590793765807334
100.00000000219612,10.724956683242985
100.00000000219612,6.526212287683685
100.00000000219612,10.171627282884286
100.00000000219612,10.835720305594174
100.00000000219612,11.03156179067767
100.00000000219612,14.150948466606188
100.00000000219612,12.893572011302416
100.00000000219612,7.776723228928512
100.00000000219612,8.09538060783951
100.00000000219612,14.856792632152514
100.00000000219612,11.212754776098418
100.00000000219612,3.44434541982538
100.00000000219612,13.610501825407493
100.00000000219612,1.353491194607791
100.00000000219612,5.776233157246948
100.00000000219612,6.9129195127505945
100.00000000219612,4.723352777843067
100.00000000219612,9.724441160556776
100.00000000219612,8.516158902568888
100.00000000219612,5.483666901167926
100.00000000219612,4.991191772881459
100.00000000219612,10.826125753628212
100.00000000219612,7.671203771275048
100.00000000219612,8.083503287050842
100.00000000219612,3.547849831384625
100.00000000219612,12.234000374707163
100.00000000219612,8.332325659236403
100.00000000219612,1.5798426421469773
100.00000000219612,7.673187481040571
100.00000000219612,8.486958819386183
100.00000000219612,6.4835029195858755
100.00000000219612,9.791929884771449
100.00000000219612,11.333882256097606
100.00000000219612,6.207745127743155
100.00000000219612,4.528152929375996
100.00000000219612,3.9552233659490335
100.00000000219612,7.05765968621451
100.00000000219612,12.542400997993195
100.00000000219612,17.549229749374017
100.00000000219612,14.172110845983893
100.00000000219612,5.773853384947944
100.00000000219612,11.102350724206074
100.00000000219612,9.960711399490041
100.00000000219612,11.628682358966332
100.00000000219612,8.111186673066442
100.00000000219612,10.119424275460679
100.00000000219612,6.838447333965834
100.00000000219612,8.795547541141811
100.00000000219612,17.328067284786695
100.00000000219612,3.5688472872357924
100.00000000219612,5.734341935180193
100.00000000219612,12.659009687647433
100.00000000219612,13.938411641085084
100.00000000219612,4.113402559793777
100.00000000219612,11.352317841477165
100.00000000219612,9.795984195895947
100.00000000219612,14.16028709178629
100.00000000219612,7.567545531043408
100.00000000219612,2.850169968105599
100.00000000219612,7.533536676045364
100.00000000219612,8.39066430174193
100.00000000219612,7.180837466976829
100.00000000219612,7.937593757726788
100.00000000219612,8.174018156784493
100.00000000219612,5.813630140970211
100.00000000219612,2.557201109950249
100.00000000219612,14.834396963018424
100.00000000219612,4.960454102270813
100.00000000219612,2.4599997192871164
100.00000000219612,2.5987560649910186
100.00000000219612,2.9144816301066245
100.00000000219612,2.9384138623694915
100.00000000219612,7.623994249144694
100.00000000219612,11.404225590357033
100.00000000219612,7.104130698991998
100.00000000219612,3.613056776434283
100.00000000219612,5.416401409744814
100.00000000219612,14.833597461878215
100.00000000219612,12.761850647893437
100.00000000219612,8.443851400555564
100.00000000219612,16.300257154470344
100.00000000219612,15.653269607878775
100.00000000219612,8.772064233770735
100.00000000219612,18.871680312965747
100.00000000219612,8.926092957082306
100.00000000219612,8.000666413981177
100.00000000219612,19.42359940024253
100.00000000219612,8.064261962028224
100.00000000219612,5.744617593192025
100.00000000219612,4.383929445491664
